,Source,Target,Value
3695,Věstník katolického duchovenstva,Gn 49:10,2
3696,Věstník katolického duchovenstva,Mk 1:3,4
3697,Věstník katolického duchovenstva,Mt 5:20,3
3698,Věstník katolického duchovenstva,Mt 18:3,2
3699,Věstník katolického duchovenstva,J 15:12,1
3701,Věstník katolického duchovenstva,Mt 4:3,1
3703,Věstník katolického duchovenstva,Mt 4:4,3
3705,Věstník katolického duchovenstva,L 9:62,1
3707,Věstník katolického duchovenstva,Mt 4:11,2
3709,Věstník katolického duchovenstva,2Ma 4:18,1
3710,Věstník katolického duchovenstva,L 10:7,1
3713,Věstník katolického duchovenstva,Z 117:26,3
3714,Věstník katolického duchovenstva,J 12:13,2
3715,Věstník katolického duchovenstva,Mt 6:33,3
3719,Věstník katolického duchovenstva,Mt 20:16,2
3722,Věstník katolického duchovenstva,L 13:6,2
3723,Věstník katolického duchovenstva,L 13:7,2
3725,Věstník katolického duchovenstva,Jr 2:13,2
3728,Věstník katolického duchovenstva,L 13:9,3
3729,Věstník katolického duchovenstva,Jr 6:16,2
3730,Věstník katolického duchovenstva,Z 118:24,4
3731,Věstník katolického duchovenstva,1K 15:20,3
3732,Věstník katolického duchovenstva,J 1:29,2
3734,Věstník katolického duchovenstva,J 8:46,4
3735,Věstník katolického duchovenstva,J 15:13,2
3736,Věstník katolického duchovenstva,Mt 27:42,1
3737,Věstník katolického duchovenstva,Jb 19:26,1
3740,Věstník katolického duchovenstva,Mt 26:21,3
3741,Věstník katolického duchovenstva,Jk 4:6,2
3743,Věstník katolického duchovenstva,1K 5:8,2
3747,Věstník katolického duchovenstva,Mt 10:39,1
3749,Věstník katolického duchovenstva,Tob 2:13,1
3752,Věstník katolického duchovenstva,J 10:11,6
3755,Věstník katolického duchovenstva,Mt 5:21,1
3758,Věstník katolického duchovenstva,J 20:22,1
3759,Věstník katolického duchovenstva,J 20:25,1
3761,Věstník katolického duchovenstva,J 3:3,1
3762,Věstník katolického duchovenstva,1K 7:26,1
3764,Věstník katolického duchovenstva,Mt 19:24,1
3767,Věstník katolického duchovenstva,Mt 5:24,1
3770,Věstník katolického duchovenstva,Mt 23:24,1
3771,Věstník katolického duchovenstva,L 14:11,2
3773,Věstník katolického duchovenstva,L 1:28,1
3777,Věstník katolického duchovenstva,L 1:33,2
3779,Věstník katolického duchovenstva,L 1:35,1
3780,Věstník katolického duchovenstva,L 1:38,1
3781,Věstník katolického duchovenstva,J 10:16,4
3782,Věstník katolického duchovenstva,Z 94:18,1
3783,Věstník katolického duchovenstva,Mt 6:12,3
3784,Věstník katolického duchovenstva,L 17:22,1
3785,Věstník katolického duchovenstva,2S 14:5,1
3786,Věstník katolického duchovenstva,L 16:29,1
3789,Věstník katolického duchovenstva,Mt 8:25,3
3790,Věstník katolického duchovenstva,J 1:1,2
3791,Věstník katolického duchovenstva,Sk 9:4,1
3792,Věstník katolického duchovenstva,Z 127:1,1
3793,Věstník katolického duchovenstva,J 15:15,1
3794,Věstník katolického duchovenstva,Ga 6:2,1
3795,Věstník katolického duchovenstva,J 11:25,1
3796,Věstník katolického duchovenstva,Jb 19:25,1
3797,Věstník katolického duchovenstva,Mk 2:11,1
3798,Věstník katolického duchovenstva,J 13:34,2
3799,Věstník katolického duchovenstva,Mt 23:34,1
3803,Věstník katolického duchovenstva,J 19:17,1
3805,Věstník katolického duchovenstva,J 17:21,1
3809,Věstník katolického duchovenstva,Sk 2:3,1
3810,Věstník katolického duchovenstva,Sk 2:4,2
3811,Věstník katolického duchovenstva,2Pa 1:10,1
3812,Věstník katolického duchovenstva,R 4:21,1
3814,Věstník katolického duchovenstva,Sk 19:6,1
3817,Věstník katolického duchovenstva,Mt 5:16,2
3818,Věstník katolického duchovenstva,Mt 10:33,3
3819,Věstník katolického duchovenstva,Mt 23:9,3
3820,Věstník katolického duchovenstva,2K 5:15,1
3821,Věstník katolického duchovenstva,Ga 2:20,2
3822,Věstník katolického duchovenstva,Ga 3:26,1
3824,Věstník katolického duchovenstva,2K 1:2/Fp 1:2/2Te 1:2/1K 1:3/Ef 1:2/Ga 1:3,2
3829,Věstník katolického duchovenstva,2P 3:10,1
3830,Věstník katolického duchovenstva,Iz 5:20,1
3833,Věstník katolického duchovenstva,R 13:12,4
3834,Věstník katolického duchovenstva,Mt 6:10,2
3835,Věstník katolického duchovenstva,Mt 28:18,4
3837,Věstník katolického duchovenstva,Sk 4:32,1
3838,Věstník katolického duchovenstva,Mt 25:35,1
3844,Věstník katolického duchovenstva,J 8:5,1
3845,Věstník katolického duchovenstva,L 23:43,2
3846,Věstník katolického duchovenstva,J 13:15,2
3847,Věstník katolického duchovenstva,L 5:5,1
3848,Věstník katolického duchovenstva,Mk 10:48,2
3849,Věstník katolického duchovenstva,Fp 4:15,2
3851,Věstník katolického duchovenstva,J 3:15,5
3852,Věstník katolického duchovenstva,J 14:2,2
3853,Věstník katolického duchovenstva,Sk 7:56,1
3854,Věstník katolického duchovenstva,1K 13:12,1
3855,Věstník katolického duchovenstva,J 16:7,1
3856,Věstník katolického duchovenstva,1K 2:9,2
3858,Věstník katolického duchovenstva,Mt 19:17,1
3859,Věstník katolického duchovenstva,Mt 16:24,3
3860,Věstník katolického duchovenstva,J 6:51,1
3861,Věstník katolického duchovenstva,J 9:32,1
3868,Věstník katolického duchovenstva,R 8:31,1
3869,Věstník katolického duchovenstva,J 1:11,1
3870,Věstník katolického duchovenstva,Mk 16:17,1
3872,Věstník katolického duchovenstva,Mt 7:6,1
3873,Věstník katolického duchovenstva,L 24:29,1
3874,Věstník katolického duchovenstva,Mt 19:22,1
3876,Věstník katolického duchovenstva,J 17:5,1
3877,Věstník katolického duchovenstva,1Tm 2:4,1
3878,Věstník katolického duchovenstva,Mk 13:31/Mt 24:35/L 21:33,1
3879,Věstník katolického duchovenstva,Nu 20:6,1
3881,Věstník katolického duchovenstva,Mk 9:9,1
3884,Věstník katolického duchovenstva,Mk 9:30,1
3885,Věstník katolického duchovenstva,1K 13:13,1
3886,Věstník katolického duchovenstva,R 12:2,1
3887,Věstník katolického duchovenstva,Ef 5:27,1
3888,Věstník katolického duchovenstva,Ez 16:49,1
3890,Věstník katolického duchovenstva,Mt 4:9,1
3891,Věstník katolického duchovenstva,Mt 4:10,2
3892,Věstník katolického duchovenstva,Mt 16:18,4
3894,Věstník katolického duchovenstva,L 2:15,2
3895,Věstník katolického duchovenstva,L 2:11,1
3896,Věstník katolického duchovenstva,Fp 2:27,1
3898,Věstník katolického duchovenstva,Neh 9:17,1
3899,Věstník katolického duchovenstva,J 16:19,1
3902,Věstník katolického duchovenstva,Ef 5:16,1
3904,Věstník katolického duchovenstva,Mt 28:19,2
3905,Věstník katolického duchovenstva,Gn 1:26,2
3906,Věstník katolického duchovenstva,Zj 2:10,1
3907,Věstník katolického duchovenstva,L 23:34,4
3908,Věstník katolického duchovenstva,L 6:27,1
3909,Věstník katolického duchovenstva,R 2:6,1
3913,Věstník katolického duchovenstva,L 21:28,1
3914,Věstník katolického duchovenstva,Mt 5:3,1
3916,Věstník katolického duchovenstva,Mt 25:34,1
3917,Věstník katolického duchovenstva,L 9:23,1
3918,Věstník katolického duchovenstva,J 16:20,1
3920,Věstník katolického duchovenstva,R 16:24,1
3922,Věstník katolického duchovenstva,L 4:12,1
3923,Věstník katolického duchovenstva,Mt 4:7,1
3924,Věstník katolického duchovenstva,2Pa 9:1,1
3926,Věstník katolického duchovenstva,J 15:1,1
3927,Věstník katolického duchovenstva,J 15:4,2
3930,Věstník katolického duchovenstva,L 9:8,3
3931,Věstník katolického duchovenstva,J 18:7,1
3932,Věstník katolického duchovenstva,Mk 16:6,1
3933,Věstník katolického duchovenstva,Sk 4:20,1
3934,Věstník katolického duchovenstva,Sk 3:6,1
3936,Věstník katolického duchovenstva,Mt 28:2,1
3937,Věstník katolického duchovenstva,Mt 27:40,1
3938,Věstník katolického duchovenstva,1K 15:54,4
3939,Věstník katolického duchovenstva,1K 15:55,3
3945,Věstník katolického duchovenstva,Z 26:1,1
3950,Věstník katolického duchovenstva,Zj 21:3,1
3951,Věstník katolického duchovenstva,Zj 21:4,1
3953,Věstník katolického duchovenstva,Gn 2:7,1
3954,Věstník katolického duchovenstva,Mt 10:28,1
3956,Věstník katolického duchovenstva,Mt 25:41,1
3957,Věstník katolického duchovenstva,Mt 5:7,1
3958,Věstník katolického duchovenstva,R 13:2,1
3959,Věstník katolického duchovenstva,J 19:11,1
3961,Věstník katolického duchovenstva,Gn 2:9,1
3963,Věstník katolického duchovenstva,J 5:29,1
3964,Věstník katolického duchovenstva,Ko 3:1,1
3965,Věstník katolického duchovenstva,L 12:20,3
3968,Věstník katolického duchovenstva,J 16:17,1
3970,Věstník katolického duchovenstva,Fp 2:10,1
3972,Věstník katolického duchovenstva,L 24:26,1
3973,Věstník katolického duchovenstva,Sk 2:2,1
3974,Věstník katolického duchovenstva,Sk 8:17,1
3975,Věstník katolického duchovenstva,L 16:13,1
3976,Věstník katolického duchovenstva,Mt 6:11/L 11:3,1
3979,Věstník katolického duchovenstva,Ex 34:21,1
3983,Věstník katolického duchovenstva,Ga 5:22,1
3984,Věstník katolického duchovenstva,Sk 19:2,1
3985,Věstník katolického duchovenstva,J 14:9,1
3986,Věstník katolického duchovenstva,J 16:12,2
3988,Věstník katolického duchovenstva,J 20:29,1
3993,Věstník katolického duchovenstva,J 10:12,2
3994,Věstník katolického duchovenstva,Ez 34:3,1
4001,Věstník katolického duchovenstva,J 12:35,1
4009,Věstník katolického duchovenstva,1K 11:24,1
4011,Věstník katolického duchovenstva,Mt 26:22,1
4013,Věstník katolického duchovenstva,J 14:18,1
4014,Věstník katolického duchovenstva,J 14:1,1
4015,Věstník katolického duchovenstva,J 15:5,1
4020,Věstník katolického duchovenstva,Mt 26:34,1
4022,Věstník katolického duchovenstva,Mt 26:45,1
4023,Věstník katolického duchovenstva,Mt 26:49,1
4024,Věstník katolického duchovenstva,L 22:48,1
4025,Věstník katolického duchovenstva,Mt 27:25,1
4026,Věstník katolického duchovenstva,Mk 15:34,1
4027,Věstník katolického duchovenstva,Mt 27:46,1
4030,Věstník katolického duchovenstva,L 13:8,1
4032,Věstník katolického duchovenstva,2K 6:2,1
4033,Věstník katolického duchovenstva,Mt 9:18,1
4034,Věstník katolického duchovenstva,Jk 1:17,1
4036,Věstník katolického duchovenstva,Mt 6:26,1
4038,Věstník katolického duchovenstva,J 3:16,1
4039,Věstník katolického duchovenstva,Mt 23:37,1
4040,Věstník katolického duchovenstva,Iz 42:3,1
4041,Věstník katolického duchovenstva,Mt 12:40,1
4043,Věstník katolického duchovenstva,1K 1:23,1
4044,Věstník katolického duchovenstva,Mt 5:9,1
4045,Věstník katolického duchovenstva,Mt 16:19,1
4046,Věstník katolického duchovenstva,Ef 6:14,1
4047,Věstník katolického duchovenstva,Ef 6:17,2
4048,Věstník katolického duchovenstva,Mk 2:5,1
4050,Věstník katolického duchovenstva,R 7:19,1
4052,Věstník katolického duchovenstva,Pr 26:27,1
4058,Věstník katolického duchovenstva,Mt 2:11,1
4059,Věstník katolického duchovenstva,R 13:14,2
4060,Věstník katolického duchovenstva,R 13:13,1
4065,Věstník katolického duchovenstva,L 16:2,1
4068,Věstník katolického duchovenstva,Mt 7:14,1
4071,Věstník katolického duchovenstva,Sk 11:16,1
4073,Věstník katolického duchovenstva,1K 13:3,1
4075,Věstník katolického duchovenstva,J 6:56,2
4076,Věstník katolického duchovenstva,J 6:54,3
4079,Věstník katolického duchovenstva,Gn 12:1,1
4082,Věstník katolického duchovenstva,L 18:38,1
4083,Věstník katolického duchovenstva,Mt 18:14,1
4085,Věstník katolického duchovenstva,J 11:26,1
4087,Věstník katolického duchovenstva,Mk 10:47,1
4088,Věstník katolického duchovenstva,Jk 5:14,1
4089,Věstník katolického duchovenstva,Mt 5:8,1
4092,Věstník katolického duchovenstva,2K 5:10,1
4094,Věstník katolického duchovenstva,Mt 6:24,1
4095,Věstník katolického duchovenstva,Mt 22:14,1
4096,Věstník katolického duchovenstva,Ef 6:2,1
4109,Věstník katolického duchovenstva,Gn 3:15,2
4111,Věstník katolického duchovenstva,L 12:18,1
4118,Věstník katolického duchovenstva,L 22:19,1
4119,Věstník katolického duchovenstva,J 6:57,1
4120,Věstník katolického duchovenstva,J 8:12,2
4123,Věstník katolického duchovenstva,Mt 18:7,1
4129,Věstník katolického duchovenstva,Tob 8:10,1
